Route_id,Route_name,stop_name_from,id_from,stop_name_to,id_tp
33,15 Bayview Hunters Point Express, Ingalls St & Oakdale Ave,18056, Ingalls St & La Salle Ave,18057
33,15 Bayview Hunters Point Express, Ingalls St & La Salle Ave,18057, Ingalls St & Kiska Rd,18058
33,15 Bayview Hunters Point Express, Ingalls St & Kiska Rd,18058, Northridge Rd & Ingalls St,15768
33,15 Bayview Hunters Point Express, Northridge Rd & Ingalls St,15768, Northridge Rd & Harbor Rd,15767
33,15 Bayview Hunters Point Express, Northridge Rd & Harbor Rd,15767, Northridge Rd & Dormitory Rd,15766
33,15 Bayview Hunters Point Express, Northridge Rd & Dormitory Rd,15766, Jerrold Ave & Donahue St,18051
33,15 Bayview Hunters Point Express, Jerrold Ave & Donahue St,18051, Kirkwood Ave & Earl St,18052
33,15 Bayview Hunters Point Express, Kirkwood Ave & Earl St,18052, Kiska Rd & Dormitory Rd,14827
33,15 Bayview Hunters Point Express, Kiska Rd & Dormitory Rd,14827, Kiska Rd & Reardon Rd,14817
33,15 Bayview Hunters Point Express, Kiska Rd & Reardon Rd,14817, Kiska Rd & Ingalls St,15242
33,15 Bayview Hunters Point Express, Kiska Rd & Ingalls St,15242, Hudson Ave & Ingalls St,15044
33,15 Bayview Hunters Point Express, Hudson Ave & Ingalls St,15044, Hudson Ave & Whitney Young Cir,15050
33,15 Bayview Hunters Point Express, Hudson Ave & Whitney Young Cir,15050, Hudson Ave & Cashmere St,18147
33,15 Bayview Hunters Point Express, Hudson Ave & Cashmere St,18147, Hudson Ave & Keith St,15046
33,15 Bayview Hunters Point Express, Hudson Ave & Keith St,15046, Hudson Ave & Mendell St,15048
33,15 Bayview Hunters Point Express, Hudson Ave & Mendell St,15048, 3rd St & Evans Ave,17961
33,15 Bayview Hunters Point Express, 3rd St & Evans Ave,17961, 3rd St & Marin St,17377
33,15 Bayview Hunters Point Express, 3rd St & Marin St,17377, 3rd St & 20th St,13103
33,15 Bayview Hunters Point Express, 3rd St & 20th St,13103, 3rd St & Warriors Way,17321
33,15 Bayview Hunters Point Express, 3rd St & Warriors Way,17321, 3rd St & Brannan St,13114
33,15 Bayview Hunters Point Express, 3rd St & Brannan St,13114, 3rd St & Stevenson St,13136
33,15 Bayview Hunters Point Express, 3rd St & Stevenson St,13136, Sutter St & Sansome St,16606
33,15 Bayview Hunters Point Express, Sutter St & Sansome St,16606, 4th St & Market St,13161
33,15 Bayview Hunters Point Express, 4th St & Market St,13161, 4th St & Mission St,13160
33,15 Bayview Hunters Point Express, 4th St & Mission St,13160, 4th St & Berry St,17366
33,15 Bayview Hunters Point Express, 4th St & Berry St,17366, 3rd St & Warriors Way,17324
33,15 Bayview Hunters Point Express, 3rd St & Warriors Way,17324, 3rd St & 20th St,13104
33,15 Bayview Hunters Point Express, 3rd St & 20th St,13104, 3rd St & Marin St,17378
33,15 Bayview Hunters Point Express, 3rd St & Marin St,17378, 3rd St & Evans Ave,13123
33,15 Bayview Hunters Point Express, 3rd St & Evans Ave,13123, Hudson Ave & Mendell St,15049
33,15 Bayview Hunters Point Express, Hudson Ave & Mendell St,15049, Hudson Ave & Keith St,15047
33,15 Bayview Hunters Point Express, Hudson Ave & Keith St,15047, Hudson Ave & Cashmere St,15043
33,15 Bayview Hunters Point Express, Hudson Ave & Cashmere St,15043, Hudson Ave & Whitney Young Cir,15051
33,15 Bayview Hunters Point Express, Hudson Ave & Whitney Young Cir,15051, Hudson Ave & Ingalls St,15045
33,15 Bayview Hunters Point Express, Hudson Ave & Ingalls St,15045, Northridge Rd & Ingalls St,15768
33,15 Bayview Hunters Point Express, Northridge Rd & Ingalls St,15768, Northridge Rd & Harbor Rd,15767
33,15 Bayview Hunters Point Express, Northridge Rd & Harbor Rd,15767, Northridge Rd & Dormitory Rd,15766
33,15 Bayview Hunters Point Express, Northridge Rd & Dormitory Rd,15766, Jerrold Ave & Donahue St,18051
33,15 Bayview Hunters Point Express, Jerrold Ave & Donahue St,18051, Kirkwood Ave & Earl St,18052
33,15 Bayview Hunters Point Express, Kirkwood Ave & Earl St,18052, Kiska Rd & Dormitory Rd,14827
33,15 Bayview Hunters Point Express, Kiska Rd & Dormitory Rd,14827, Kiska Rd & Reardon Rd,14817
33,15 Bayview Hunters Point Express, Kiska Rd & Reardon Rd,14817, Kiska Rd & Ingalls St,15242
33,15 Bayview Hunters Point Express, Kiska Rd & Ingalls St,15242, Ingalls St & La Salle Ave,18053
33,15 Bayview Hunters Point Express, Ingalls St & La Salle Ave,18053, Ingalls St & Oakdale Ave,18054
33,15 Bayview Hunters Point Express, Ingalls St & Oakdale Ave,18054, Ingalls St & Palou Ave,18066
33,15 Bayview Hunters Point Express, Ingalls St & Palou Ave,18066, Palou Ave & Keith St,15872
33,15 Bayview Hunters Point Express, Palou Ave & Keith St,15872, Palou Ave & 3rd St,15863
34,18 46th Avenue, 19th Ave & Buckingham Way,13352, 20th Ave & Winston Dr,13408
34,18 46th Avenue, 20th Ave & Winston Dr,13408, Winston Dr & Buckingham Way,16952
34,18 46th Avenue, Winston Dr & Buckingham Way,16952, Winston Dr & Lake Merced Blvd,16954
34,18 46th Avenue, Winston Dr & Lake Merced Blvd,16954, Lake Merced Blvd & Middlefield Dr,14838
34,18 46th Avenue, Lake Merced Blvd & Middlefield Dr,14838, Lake Merced Blvd & Lakeshore Dr,17851
34,18 46th Avenue, Lake Merced Blvd & Lakeshore Dr,17851, Skyline Blvd & Sloat Blvd,16433
34,18 46th Avenue, Skyline Blvd & Sloat Blvd,16433, Sloat Blvd & 41st Ave,16446
34,18 46th Avenue, Sloat Blvd & 41st Ave,16446, Sloat Blvd & 45th Ave,16450
34,18 46th Avenue, Sloat Blvd & 45th Ave,16450, 46th Ave & Wawona St,13604
34,18 46th Avenue, 46th Ave & Wawona St,13604, 46th Ave & Vicente St,13603
34,18 46th Avenue, 46th Ave & Vicente St,13603, 46th Ave & Ulloa St,13601
34,18 46th Avenue, 46th Ave & Ulloa St,13601, 46th Ave & Taraval St,13599
34,18 46th Avenue, 46th Ave & Taraval St,13599, 46th Ave & Santiago St,13597
34,18 46th Avenue, 46th Ave & Santiago St,13597, 46th Ave & Rivera St,13595
34,18 46th Avenue, 46th Ave & Rivera St,13595, 46th Ave & Quintara St,13593
34,18 46th Avenue, 46th Ave & Quintara St,13593, 46th Ave & Pacheco St,13591
34,18 46th Avenue, 46th Ave & Pacheco St,13591, 46th Ave & Ortega St,13589
34,18 46th Avenue, 46th Ave & Ortega St,13589, 46th Ave & Noriega St,13586
34,18 46th Avenue, 46th Ave & Noriega St,13586, 46th Ave & Moraga St,13585
34,18 46th Avenue, 46th Ave & Moraga St,13585, 46th Ave & Lawton St,13581
34,18 46th Avenue, 46th Ave & Lawton St,13581, 46th Ave & Kirkham St,13579
34,18 46th Avenue, 46th Ave & Kirkham St,13579, 46th Ave & Judah St,13577
34,18 46th Avenue, 46th Ave & Judah St,13577, 46th Ave & Irving St,13575
34,18 46th Avenue, 46th Ave & Irving St,13575, 46th Ave & Lincoln Way,13582
34,18 46th Avenue, 46th Ave & Lincoln Way,13582, Lincoln Way & 47th Ave,15324
34,18 46th Avenue, Lincoln Way & 47th Ave,15324, Lincoln Way & Great Hwy,15328
34,18 46th Avenue, Lincoln Way & Great Hwy,15328, Great Hwy/Beach Chalet,14779
34,18 46th Avenue, Great Hwy/Beach Chalet,14779, La Playa St & Fulton St,14844
34,18 46th Avenue, La Playa St & Fulton St,14844, Cabrillo St & La Playa St,17204
34,18 46th Avenue, Cabrillo St & La Playa St,17204, Cabrillo St & 47th Ave,13925
34,18 46th Avenue, Cabrillo St & 47th Ave,13925, 45th Ave & Cabrillo St,13572
34,18 46th Avenue, 45th Ave & Cabrillo St,13572, 45th Ave & Balboa St,13570
34,18 46th Avenue, 45th Ave & Balboa St,13570, Balboa St & 43rd Ave,13066
34,18 46th Avenue, Balboa St & 43rd Ave,13066, Balboa St & 40th Ave,13064
34,18 46th Avenue, Balboa St & 40th Ave,13064, Balboa St & 37th Ave,13062
34,18 46th Avenue, Balboa St & 37th Ave,13062, Balboa St & 34th Ave,13059
34,18 46th Avenue, Balboa St & 34th Ave,13059, 33rd Ave & Balboa St,13553
34,18 46th Avenue, 33rd Ave & Balboa St,13553, 33rd Ave & Anza St,13552
34,18 46th Avenue, 33rd Ave & Anza St,13552, 33rd Ave & Geary Blvd,13559
34,18 46th Avenue, 33rd Ave & Geary Blvd,13559, 33rd Ave & Clement St,13555
34,18 46th Avenue, 33rd Ave & Clement St,13555, Clement St & Legion of Honor Dr,14069
34,18 46th Avenue, Clement St & Legion of Honor Dr,14069, Legion of Honor,14873
34,18 46th Avenue, Legion of Honor,14873, Legion of Honor,14874
34,18 46th Avenue, Legion of Honor,14874, Legion of Honor Dr & Clement St,15261
34,18 46th Avenue, Legion of Honor Dr & Clement St,15261, 33rd Ave & Clement St,13556
34,18 46th Avenue, 33rd Ave & Clement St,13556, 33rd Ave & Geary Blvd,13558
34,18 46th Avenue, 33rd Ave & Geary Blvd,13558, 33rd Ave & Anza St,13551
34,18 46th Avenue, 33rd Ave & Anza St,13551, 33rd Ave & Balboa St,13554
34,18 46th Avenue, 33rd Ave & Balboa St,13554, Balboa St & 35th Ave,13060
34,18 46th Avenue, Balboa St & 35th Ave,13060, Balboa St & 37th Ave,13061
34,18 46th Avenue, Balboa St & 37th Ave,13061, Balboa St & 40th Ave,13063
34,18 46th Avenue, Balboa St & 40th Ave,13063, Balboa St & 43rd Ave,13065
34,18 46th Avenue, Balboa St & 43rd Ave,13065, 45th Ave & Balboa St,13571
34,18 46th Avenue, 45th Ave & Balboa St,13571, 45th Ave & Cabrillo St,13573
34,18 46th Avenue, 45th Ave & Cabrillo St,13573, Cabrillo St & 47th Ave,13924
34,18 46th Avenue, Cabrillo St & 47th Ave,13924, La Playa St & Cabrillo St,14843
34,18 46th Avenue, La Playa St & Cabrillo St,14843, Fulton St & Great Hwy,14227
34,18 46th Avenue, Fulton St & Great Hwy,14227, Great Hwy/Beach Chalet,14780
34,18 46th Avenue, Great Hwy/Beach Chalet,14780, Lincoln Way & La Playa St,15329
34,18 46th Avenue, Lincoln Way & La Playa St,15329, 46th Ave & Lincoln Way,13583
34,18 46th Avenue, 46th Ave & Lincoln Way,13583, 46th Ave & Irving St,13574
34,18 46th Avenue, 46th Ave & Irving St,13574, 46th Ave & Judah St,13576
34,18 46th Avenue, 46th Ave & Judah St,13576, 46th Ave & Kirkham St,13578
34,18 46th Avenue, 46th Ave & Kirkham St,13578, 46th Ave & Lawton St,13580
34,18 46th Avenue, 46th Ave & Lawton St,13580, 46th Ave & Moraga St,13584
34,18 46th Avenue, 46th Ave & Moraga St,13584, 46th Ave & Noriega St,13587
34,18 46th Avenue, 46th Ave & Noriega St,13587, 46th Ave & Ortega St,13588
34,18 46th Avenue, 46th Ave & Ortega St,13588, 46th Ave & Pacheco St,13590
34,18 46th Avenue, 46th Ave & Pacheco St,13590, 46th Ave & Quintara St,13592
34,18 46th Avenue, 46th Ave & Quintara St,13592, 46th Ave & Rivera St,13594
34,18 46th Avenue, 46th Ave & Rivera St,13594, 46th Ave & Santiago St,13596
34,18 46th Avenue, 46th Ave & Santiago St,13596, 46th Ave & Taraval St,13598
34,18 46th Avenue, 46th Ave & Taraval St,13598, 46th Ave & Ulloa St,13600
34,18 46th Avenue, 46th Ave & Ulloa St,13600, 46th Ave & Vicente St,13602
34,18 46th Avenue, 46th Ave & Vicente St,13602, Vicente St & 47th Ave,16836
34,18 46th Avenue, Vicente St & 47th Ave,16836, 47th Ave & Wawona St,13606
34,18 46th Avenue, 47th Ave & Wawona St,13606, Sloat Blvd & 47th Ave,17208
34,18 46th Avenue, Sloat Blvd & 47th Ave,17208, Sloat Blvd & 45th Ave,16451
34,18 46th Avenue, Sloat Blvd & 45th Ave,16451, Sloat Blvd & 41st Ave,16447
34,18 46th Avenue, Sloat Blvd & 41st Ave,16447, Skyline Blvd & Sloat Blvd,16434
34,18 46th Avenue, Skyline Blvd & Sloat Blvd,16434, Lake Merced Blvd & Lakeshore Dr,17852
34,18 46th Avenue, Lake Merced Blvd & Lakeshore Dr,17852, Lake Merced Blvd & Middlefield Dr,14839
34,18 46th Avenue, Lake Merced Blvd & Middlefield Dr,14839, Winston Dr & Lake Merced Blvd,16955
34,18 46th Avenue, Winston Dr & Lake Merced Blvd,16955, Winston Dr & Buckingham Way,16953
34,18 46th Avenue, Winston Dr & Buckingham Way,16953, Winston Dr & 20th Ave,16951
34,18 46th Avenue, Winston Dr & 20th Ave,16951, 19th Ave & Buckingham Way,13352
35,19 Polk,Donahue St & Innes Ave,17860,Innes Ave & Earl St,15097
35,19 Polk,Innes Ave & Earl St,15097,Innes Ave & Arelious Walker Dr,15099
35,19 Polk,Innes Ave & Arelious Walker Dr,15099,Innes Ave & Griffith St,15101
35,19 Polk,Innes Ave & Griffith St,15101,Innes Ave & Hunters Point Blvd,15103
35,19 Polk,Innes Ave & Hunters Point Blvd,15103,Middle Point Rd & Hare St,17187
35,19 Polk,Middle Point Rd & Hare St,17187,Middle Point Rd & West Point Rd,15503
35,19 Polk,Middle Point Rd & West Point Rd,15503,Middle Point Rd & Acacia Ave,15501
35,19 Polk,Middle Point Rd & Acacia Ave,15501,Evans Ave & Keith St,14550
35,19 Polk,Evans Ave & Keith St,14550,Evans Ave/US Post Office,14558
35,19 Polk,Evans Ave/US Post Office,14558,Evans Ave & Mendell St,17077
35,19 Polk,Evans Ave & Mendell St,17077,Evans Ave & Newhall St,14555
35,19 Polk,Evans Ave & Newhall St,14555,Evans Ave & Phelps St,14559
35,19 Polk,Evans Ave & Phelps St,14559,Evans Ave & Quint St,14561
35,19 Polk,Evans Ave & Quint St,14561,Evans Ave & Selby St,17286
35,19 Polk,Evans Ave & Selby St,17286,Evans Ave & Napoleon St,14556
35,19 Polk,Evans Ave & Napoleon St,14556,Evans Ave & Marin St,14548
35,19 Polk,Evans Ave & Marin St,14548,Connecticut St & Cesar Chavez St,14131
35,19 Polk,Connecticut St & Cesar Chavez St,14131,Connecticut St & 26th St,14129
35,19 Polk,Connecticut St & 26th St,14129,Connecticut St & 25th St,14128
35,19 Polk,Connecticut St & 25th St,14128,1095 Connecticut St,14122
35,19 Polk,1095 Connecticut St,14122,Wisconsin St & Connecticut St,16964
35,19 Polk,Wisconsin St & Connecticut St,16964,Wisconsin St & 25th St,16961
35,19 Polk,Wisconsin St & 25th St,16961,26th St & Wisconsin St,13524
35,19 Polk,26th St & Wisconsin St,13524,26th St & De Haro St,13516
35,19 Polk,26th St & De Haro St,13516,26th St & Rhode Island St,13522
35,19 Polk,26th St & Rhode Island St,13522,Kansas St & 26th St,15229
35,19 Polk,Kansas St & 26th St,15229,Kansas St & 25th St,15228
35,19 Polk,Kansas St & 25th St,15228,Kansas St & 23rd St,15227
35,19 Polk,Kansas St & 23rd St,15227,23rd St & Rhode Island St,13452
35,19 Polk,23rd St & Rhode Island St,13452,De Haro St & 23rd St,14356
35,19 Polk,De Haro St & 23rd St,14356,De Haro St & 22nd St,14355
35,19 Polk,De Haro St & 22nd St,14355,De Haro St & Southern Heights Ave,14358
35,19 Polk,De Haro St & Southern Heights Ave,14358,De Haro St & 20th St,14354
35,19 Polk,De Haro St & 20th St,14354,De Haro St & 19th St,14353
35,19 Polk,De Haro St & 19th St,14353,De Haro St & 18th St,14352
35,19 Polk,De Haro St & 18th St,14352,De Haro St & Mariposa St,14357
35,19 Polk,De Haro St & Mariposa St,14357,De Haro St & 17th St,14351
35,19 Polk,De Haro St & 17th St,14351,De Haro St & 16th St,14350
35,19 Polk,De Haro St & 16th St,14350,Rhode Island St & 16th St,16189
35,19 Polk,Rhode Island St & 16th St,16189,Rhode Island St & 15th St,16188
35,19 Polk,Rhode Island St & 15th St,16188,Rhode Island St & Alameda St,16202
35,19 Polk,Rhode Island St & Alameda St,16202,Division St & Townsend St,14438
35,19 Polk,Division St & Townsend St,14438,Townsend St & 7th St,17960
35,19 Polk,Townsend St & 7th St,17960,7th St & Brannan St,13191
35,19 Polk,7th St & Brannan St,13191,7th St & Bryant St,16999
35,19 Polk,7th St & Bryant St,16999,7th St & Harrison St,13193
35,19 Polk,7th St & Harrison St,13193,7th St & Folsom St,13192
35,19 Polk,7th St & Folsom St,13192,7th St & Howard St,13194
35,19 Polk,7th St & Howard St,13194,7th St & Mission St,13195
35,19 Polk,7th St & Mission St,13195,7th St & Market St,13196
35,19 Polk,7th St & Market St,13196,Market St & Hyde St,17423
35,19 Polk,Market St & Hyde St,17423,Larkin St & Grove St,14848
35,19 Polk,Larkin St & Grove St,14848,Larkin St & McAllister St,17287
35,19 Polk,Larkin St & McAllister St,17287,Larkin St & Golden Gate Ave,14847
35,19 Polk,Larkin St & Golden Gate Ave,14847,Larkin St & Eddy St,14846
35,19 Polk,Larkin St & Eddy St,14846,Larkin St & O'Farrell St,14851
35,19 Polk,Larkin St & O'Farrell St,14851,Geary St & Larkin St,14302
35,19 Polk,Geary St & Larkin St,14302,Polk St & Post St,15997
35,19 Polk,Polk St & Post St,15997,Polk St & Sutter St,16001
35,19 Polk,Polk St & Sutter St,16001,Polk St & Pine St,15995
35,19 Polk,Polk St & Pine St,15995,Polk St & Sacramento St,15999
35,19 Polk,Polk St & Sacramento St,15999,Polk St & Washington St,16006
35,19 Polk,Polk St & Washington St,16006,Polk St & Broadway,15983
35,19 Polk,Polk St & Broadway,15983,Polk St & Union St,16003
35,19 Polk,Polk St & Union St,16003,Polk St & Lombard St,15991
35,19 Polk,Polk St & Lombard St,15991,Polk St & Francisco St,15987
35,19 Polk,Polk St & Francisco St,15987,North Point St & Polk St,15469
35,19 Polk,North Point St & Polk St,15469,Larkin St & Beach St,14845
35,19 Polk,Larkin St & Beach St,14845,Beach St & Polk St,13093
35,19 Polk,Beach St & Polk St,13093,Polk St & North Point St,15992
35,19 Polk,Polk St & North Point St,15992,Polk St & Francisco St,15988
35,19 Polk,Polk St & Francisco St,15988,Polk St & Lombard St,15990
35,19 Polk,Polk St & Lombard St,15990,Polk St & Union St,16004
35,19 Polk,Polk St & Union St,16004,Polk St & Broadway,15984
35,19 Polk,Polk St & Broadway,15984,Polk St & Washington St,16007
35,19 Polk,Polk St & Washington St,16007,Polk St & Sacramento St,16000
35,19 Polk,Polk St & Sacramento St,16000,Polk St & Pine St,15996
35,19 Polk,Polk St & Pine St,15996,Polk St & Sutter St,16002
35,19 Polk,Polk St & Sutter St,16002,Polk St & Post St,15998
35,19 Polk,Polk St & Post St,15998,Polk St & O'Farrell St,15993
35,19 Polk,Polk St & O'Farrell St,15993,Eddy St & Polk St,14490
35,19 Polk,Eddy St & Polk St,14490,Eddy St & Larkin St,14482
35,19 Polk,Eddy St & Larkin St,14482,Hyde St & Turk St,15087
35,19 Polk,Hyde St & Turk St,15087,Hyde St & McAllister St,15079
35,19 Polk,Hyde St & McAllister St,15079,Hyde St & Grove St,15071
35,19 Polk,Hyde St & Grove St,15071,8th St & Market St,13209
35,19 Polk,8th St & Market St,13209,8th St & Mission St,13208
35,19 Polk,8th St & Mission St,13208,8th St & Howard St,17677
35,19 Polk,8th St & Howard St,17677,8th St & Folsom St,13205
35,19 Polk,8th St & Folsom St,13205,8th St & Harrison St,13206
35,19 Polk,8th St & Harrison St,13206,8th St & Bryant St,13204
35,19 Polk,8th St & Bryant St,13204,8th St & Brannan St,13203
35,19 Polk,8th St & Brannan St,13203,Division St & Rhode Island St,14437
35,19 Polk,Division St & Rhode Island St,14437,Rhode Island St & Alameda St,16201
35,19 Polk,Rhode Island St & Alameda St,16201,Rhode Island St & 15th St,16187
35,19 Polk,Rhode Island St & 15th St,16187,Rhode Island St & 16th St,16190
35,19 Polk,Rhode Island St & 16th St,16190,Rhode Island St & 17th St,16191
35,19 Polk,Rhode Island St & 17th St,16191,Rhode Island St & Mariposa St,16203
35,19 Polk,Rhode Island St & Mariposa St,16203,Rhode Island St & 18th St,16192
35,19 Polk,Rhode Island St & 18th St,16192,Rhode Island St & 19th St,16193
35,19 Polk,Rhode Island St & 19th St,16193,Rhode Island St & 20th St,16195
35,19 Polk,Rhode Island St & 20th St,16195,Rhode Island St & Southern Heights Ave,16204
35,19 Polk,Rhode Island St & Southern Heights Ave,16204,Rhode Island St & 22nd St,16196
35,19 Polk,Rhode Island St & 22nd St,16196,176 Rhode Island St,16186
35,19 Polk,176 Rhode Island St,16186,Rhode Island St & 23rd St,16197
35,19 Polk,Rhode Island St & 23rd St,16197,Rhode Island St & 24th St,16198
35,19 Polk,Rhode Island St & 24th St,16198,Rhode Island St & 25th St,16199
35,19 Polk,Rhode Island St & 25th St,16199,Rhode Island St & 26th St,16200
35,19 Polk,Rhode Island St & 26th St,16200,26th St & De Haro St,13517
35,19 Polk,26th St & De Haro St,13517,Wisconsin St & 25th St,13513
35,19 Polk,Wisconsin St & 25th St,13513,25th St & Connecticut St,13505
35,19 Polk,25th St & Connecticut St,13505,Connecticut St & 26th St,14130
35,19 Polk,Connecticut St & 26th St,14130,Connecticut St & Cesar Chavez St,14132
35,19 Polk,Connecticut St & Cesar Chavez St,14132,Evans Ave & Marin St,14549
35,19 Polk,Evans Ave & Marin St,14549,Evans Ave & Selby St,14562
35,19 Polk,Evans Ave & Selby St,14562,Evans Ave & Quint St,17285
35,19 Polk,Evans Ave & Quint St,17285,Evans Ave & Phelps St,14560
35,19 Polk,Evans Ave & Phelps St,14560,Evans Ave & 3rd St,14547
35,19 Polk,Evans Ave & 3rd St,14547,Evans Ave & Mendell St,14553
35,19 Polk,Evans Ave & Mendell St,14553,Evans Ave/US Post Office,14564
35,19 Polk,Evans Ave/US Post Office,14564,Evans Ave & Keith St,14551
35,19 Polk,Evans Ave & Keith St,14551,Evans Ave & Middle Point Rd,14552
35,19 Polk,Evans Ave & Middle Point Rd,14552,Middle Point Rd & Acacia Ave,17719
35,19 Polk,Middle Point Rd & Acacia Ave,17719,Middle Point Rd & West Point Rd,15504
35,19 Polk,Middle Point Rd & West Point Rd,15504,Middle Point Rd & Innes Ave,15500
35,19 Polk,Middle Point Rd & Innes Ave,15500,Innes Ave & Hunters Point Blvd,15104
35,19 Polk,Innes Ave & Hunters Point Blvd,15104,Innes Ave & Griffith St,15102
35,19 Polk,Innes Ave & Griffith St,15102,Innes Ave & Arelious Walker Dr,15100
35,19 Polk,Innes Ave & Arelious Walker Dr,15100,Innes Ave & Earl St,15098
35,19 Polk,Innes Ave & Earl St,15098,Donahue St & Innes Ave,14440
35,19 Polk,Donahue St & Innes Ave,14440,Galvez Ave & Robinson Ave,15633
35,19 Polk,Galvez Ave & Robinson Ave,15633,Donahue St & Innes Ave,17860
36,21 Hayes,Fulton St & 8th Ave,14735,Fulton St & Shrader St,17499
36,21 Hayes,Fulton St & Shrader St,17499,Hayes St & Shrader St,17561
36,21 Hayes,Hayes St & Shrader St,17561,Hayes St & Clayton St,14988
36,21 Hayes,Hayes St & Clayton St,14988,Hayes St & Masonic Ave,15002
36,21 Hayes,Hayes St & Masonic Ave,15002,Hayes St & Central Ave,14986
36,21 Hayes,Hayes St & Central Ave,14986,Hayes St & Lyon St,15000
36,21 Hayes,Hayes St & Lyon St,15000,Hayes St & Baker St,14980
36,21 Hayes,Hayes St & Baker St,14980,Hayes St & Divisadero St,14992
36,21 Hayes,Hayes St & Divisadero St,14992,Hayes St & Pierce St,15004
36,21 Hayes,Hayes St & Pierce St,15004,Hayes St & Steiner St,15012
36,21 Hayes,Hayes St & Steiner St,15012,Hayes St & Fillmore St,14994
36,21 Hayes,Hayes St & Fillmore St,14994,Hayes St & Webster St,15015
36,21 Hayes,Hayes St & Webster St,15015,Hayes St & Buchanan St,14984
36,21 Hayes,Hayes St & Buchanan St,14984,Laguna St & Hayes St,15260
36,21 Hayes,Laguna St & Hayes St,15260,Grove St & Laguna St,14921
36,21 Hayes,Grove St & Laguna St,14921,Grove St & Gough St,14920
36,21 Hayes,Grove St & Gough St,14920,Grove St & Van Ness Ave,14923
36,21 Hayes,Grove St & Van Ness Ave,14923,McAllister St & Hyde St,15396
36,21 Hayes,McAllister St & Hyde St,15396,Hyde St & Grove St,15071
36,21 Hayes,Hyde St & Grove St,15071,Hayes St & Larkin St,14997
36,21 Hayes,Hayes St & Larkin St,14997,Hayes St & Van Ness Ave,15013
36,21 Hayes,Hayes St & Van Ness Ave,15013,Grove St & Gough St,18112
36,21 Hayes,Grove St & Gough St,18112,Grove St & Laguna St,18113
36,21 Hayes,Grove St & Laguna St,18113,Hayes St & Buchanan St,14983
36,21 Hayes,Hayes St & Buchanan St,14983,Hayes St & Gough St,14996
36,21 Hayes,Hayes St & Gough St,14996,Hayes St & Laguna St,14998
36,21 Hayes,Hayes St & Laguna St,14998,Hayes St & Buchanan St,14983
36,21 Hayes,Hayes St & Buchanan St,14983,Hayes St & Webster St,15014
36,21 Hayes,Hayes St & Webster St,15014,Hayes St & Fillmore St,14993
36,21 Hayes,Hayes St & Fillmore St,14993,Hayes St & Steiner St,15011
36,21 Hayes,Hayes St & Steiner St,15011,Hayes St & Pierce St,15003
36,21 Hayes,Hayes St & Pierce St,15003,Hayes St & Divisadero St,14991
36,21 Hayes,Hayes St & Divisadero St,14991,Hayes St & Baker St,14979
36,21 Hayes,Hayes St & Baker St,14979,Hayes St & Lyon St,14999
36,21 Hayes,Hayes St & Lyon St,14999,Hayes St & Central Ave,14985
36,21 Hayes,Hayes St & Central Ave,14985,Hayes St & Masonic Ave,15001
36,21 Hayes,Hayes St & Masonic Ave,15001,Hayes St & Clayton St,14987
36,21 Hayes,Hayes St & Clayton St,14987,Hayes St & Shrader St,15007
36,21 Hayes,Hayes St & Shrader St,15007,Hayes St & Stanyan St,15009
36,21 Hayes,Hayes St & Stanyan St,15009,Fulton St & Stanyan St,14236
36,21 Hayes,Fulton St & Stanyan St,14236,Fulton St & 8th Ave,14735
37,22 Fillmore,Mission Bay Blvd North & 3rd St,17765,Mission Bay Blvd South & 4th St,17766
37,22 Fillmore,Mission Bay Blvd South & 4th St,17766,3rd St & Warriors Way,17324
37,22 Fillmore,3rd St & Warriors Way,17324,16th St & 4th St,17767
37,22 Fillmore,16th St & 4th St,17767,16th St & Owens St,17865
37,22 Fillmore,16th St & Owens St,17865,16th St & Missouri St,17768
37,22 Fillmore,16th St & Missouri St,17768,16th St & Wisconsin St,17769
37,22 Fillmore,16th St & Wisconsin St,17769,16th St & Rhode Island St,17770
37,22 Fillmore,16th St & Rhode Island St,17770,16th St & Potrero Ave,13295
37,22 Fillmore,16th St & Potrero Ave,13295,16th St & Bryant St,13281
37,22 Fillmore,16th St & Bryant St,13281,16th St & Folsom St,17289
37,22 Fillmore,16th St & Folsom St,17289,16th St & Mission St,13291
37,22 Fillmore,16th St & Mission St,13291,16th St & Valencia St,13300
37,22 Fillmore,16th St & Valencia St,13300,16th St & Dolores St,13284
37,22 Fillmore,16th St & Dolores St,13284,16th St & Church St,13283
37,22 Fillmore,16th St & Church St,13283,Church St & Market St,17073
37,22 Fillmore,Church St & Market St,17073,Church St & Duboce Ave,14006
37,22 Fillmore,Church St & Duboce Ave,14006,Hermann St & Fillmore St,15017
37,22 Fillmore,Hermann St & Fillmore St,15017,Fillmore St & Haight St,14620
37,22 Fillmore,Fillmore St & Haight St,14620,Fillmore St & Oak St,14631
37,22 Fillmore,Fillmore St & Oak St,14631,Fillmore St & Hayes St,14621
37,22 Fillmore,Fillmore St & Hayes St,14621,Fillmore St & Grove St,14616
37,22 Fillmore,Fillmore St & Grove St,14616,Fillmore St & McAllister St,14628
37,22 Fillmore,Fillmore St & McAllister St,14628,Fillmore St & Golden Gate Ave,14613
37,22 Fillmore,Fillmore St & Golden Gate Ave,14613,Fillmore St & Eddy St,14611
